imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,q4r_age,r_age,sevhard,sevhealthd,spmpov,spmres,q4foodindsev,q4houseindsev,q4billindsev,q4financindsev,q4sevhard,q4spmres,q4spmpov,qweight_p,qweight_pu,q8r_age,q8sevhealthd,q8foodindsev,q8houseindsev,q8billindsev,q8financindsev,q8sevhard,q8spmres,q8spmpov
0,4,0,0,0,0,2. Black Non-Hispanic,28,27,0,0,0,54816.801,0,0,0,0,0,170463.56,0,10458,3486,29,0,0,0,0,0,0,51635.879,0
0,2,0,1,0,0,5. Hispanic,,45,1,1,0,57968.922,,,,,,,,6166,1542,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,63,0,1,1,9435,,,,,,,,3155,3155,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,72,71,0,1,0,132129.52,0,0,0,0,0,50297.625,0,6362,6362,73,0,0,0,0,0,0,98133.055,0
0,3,1,1,1,0,5. Hispanic,47,46,1,1,0,35925.727,1,0,1,1,1,53249.422,0,7774,7774,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,,65,0,0,0,37120.289,,,,,,,,6557,6557,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,25,25,0,0,0,77488.766,1,0,1,1,1,15478.133,1,1030,1030,26,0,0,0,0,1,1,53427.316,0
1,3,0,0,0,0,2. Black Non-Hispanic,,32,1,0,0,39079.25,,,,,,,,32022,16011,33,0,0,0,1,0,1,73573.875,0
1,4,1,0,0,0,1. White Non-Hispanic,71,70,1,0,0,134090,0,0,0,1,1,109659.13,0,3074,1537,72,0,0,,1,1,,52656.32,0
0,4,0,0,0,0,1. White Non-Hispanic,,54,0,0,0,137533.05,,,,,,,,9999,9999,,,,,,,,,
0,1,1,0,1,0,5. Hispanic,,37,1,0,0,62570.586,,,,,,,,30350,6070,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,31,30,0,0,0,116478.25,0,0,0,0,0,123775.16,0,16167,2694,32,0,0,0,0,0,0,206718.41,0
0,4,1,0,0,0,1. White Non-Hispanic,62,61,0,0,0,99607.703,0,0,0,0,0,11805.563,1,3855,1928,63,0,0,0,0,0,0,103447.42,0
1,1,1,0,0,0,5. Hispanic,56,55,1,0,1,33433.043,0,0,1,0,1,137003.45,0,6017,1504,57,0,0,0,0,0,0,37182.395,0
0,4,1,0,0,0,1. White Non-Hispanic,,28,0,0,0,156974.33,,,,,,,,17945,3589,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,57,55,0,0,0,196121.8,0,0,0,0,0,209057.91,0,10177,5088,57,0,0,0,0,0,0,206718.41,0
1,4,0,0,0,0,5. Hispanic,48,47,1,0,1,31980.244,0,0,1,1,1,14279.839,1,8212,2737,49,0,0,0,1,0,1,4000.4155,1
0,1,0,0,0,0,2. Black Non-Hispanic,,63,0,0,0,96331.273,,,,,,,,16767,8384,,,,,,,,,
0,4,0,0,0,0,3. Asian Non-Hispanic,,55,0,0,0,63816.5,,,,,,,,31636,15818,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,44,0,1,0,21229.109,,,,,,,,9802,4901,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,58,0,0,0,93099.719,,,,,,,,16804,4201,,,,,,,,,
0,1,1,1,0,0,5. Hispanic,,,1,0,1,20835.713,,,,,,,,4256,2128,40,0,0,0,0,0,1,2122.2214,1
0,3,1,0,0,0,2. Black Non-Hispanic,,30,1,0,0,75101.031,,,,,,,,5535,2768,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,54,53,0,1,1,24319.744,0,0,0,0,0,27854.059,1,1744,872,55,1,0,0,0,0,0,12329.602,1
0,1,0,0,1,0,5. Hispanic,,37,1,1,0,84172.82,1,0,0,1,1,93302.852,0,20206,10103,38,1,1,0,0,1,1,68598.102,0
0,2,1,0,0,0,1. White Non-Hispanic,52,51,0,0,0,72100.43,0,0,0,0,0,78887.227,0,23413,7804,53,0,0,0,0,0,0,206718.41,0
0,1,1,0,0,0,2. Black Non-Hispanic,53,52,0,1,0,37831.34,1,0,1,0,1,162123.53,0,5368,2684,54,1,0,0,0,0,0,20349.055,0
0,4,1,0,0,0,1. White Non-Hispanic,52,51,0,0,0,66990.945,0,0,0,0,0,60557.594,0,7103,7103,54,0,0,0,0,0,0,87283.117,0
0,4,1,0,0,0,1. White Non-Hispanic,,48,0,0,0,44832.09,,,,,,,,1477,1477,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,76,75,1,1,0,19470.609,0,0,0,0,0,-4399.1162,1,4158,2079,77,1,0,0,0,0,0,1530.6538,1
0,4,0,0,0,0,1. White Non-Hispanic,60,59,0,0,0,207400,0,0,0,0,0,180009.8,0,8960,4480,61,1,0,0,0,0,0,206718.41,0
1,2,1,1,0,0,2. Black Non-Hispanic,22,22,1,0,0,74586.836,0,1,1,1,1,38195.375,1,9060,2265,,,,,,,,,
0,2,1,0,0,0,1. White Non-Hispanic,53,52,1,1,0,29285.744,0,0,0,0,0,42226.469,0,7558,3779,54,1,0,0,0,0,0,28287.6,0
0,2,0,1,1,0,2. Black Non-Hispanic,68,67,1,1,0,25432.369,1,0,0,0,1,12327.23,1,6262,6262,69,1,0,0,0,0,0,21511.928,0
0,2,0,0,0,0,2. Black Non-Hispanic,74,73,0,0,1,-1494.2247,0,0,0,0,0,10800,1,4863,4863,75,0,0,0,0,1,1,9360,1
1,4,1,0,0,0,1. White Non-Hispanic,60,58,1,1,1,3680.4141,0,1,0,0,1,15940.943,1,8389,2796,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,61,60,1,0,0,32538.25,0,0,0,0,1,63836.25,0,8734,4367,62,1,0,0,0,0,1,64081.82,0
0,3,1,0,0,0,4. Other / MultiRacial,59,,0,0,0,65589.68,0,0,0,0,0,-1322.205,1,2538,2538,61,0,0,0,0,0,0,59137.969,0
0,4,0,0,0,0,2. Black Non-Hispanic,,24,0,0,0,50070.883,,,,,,,,12846,4282,,,,,,,,,
0,1,1,0,0,1,5. Hispanic,,48,1,0,1,21475.768,0,,,0,,40614.867,0,5045,2522,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,85,84,0,0,0,63500,0,0,0,0,0,22200,0,3966,1983,86,1,0,0,0,0,1,25600,0
0,2,1,0,0,0,1. White Non-Hispanic,50,48,0,0,1,34784.398,0,0,0,0,0,70094.188,0,14016,4672,45,0,0,0,0,0,0,62200.609,0
0,4,0,0,0,0,1. White Non-Hispanic,,42,0,0,0,207400,,,,,,,,16401,8200,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,62,61,0,0,0,64825,0,0,0,0,0,15000,1,17650,8825,63,0,0,0,0,0,0,72000,0
0,3,1,0,0,0,5. Hispanic,,42,0,0,0,117783.55,,,,,,,,15424,3856,,,,,,,,,
0,1,0,0,0,0,2. Black Non-Hispanic,78,77,0,0,1,6221.9409,0,0,0,0,0,20888.48,0,15771,15771,79,0,0,0,0,0,0,18229.98,0
0,3,1,0,0,0,1. White Non-Hispanic,,58,1,0,1,27872.5,,,,,,,,4066,1355,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,,20,0,0,1,1002.7362,,,,,,,,2704,2704,,,,,,,,,
0,2,1,0,0,0,5. Hispanic,60,59,0,0,0,65661.5,0,0,0,0,0,51840.5,0,2105,1052,61,0,0,0,0,0,0,40899,0
0,4,1,0,0,0,1. White Non-Hispanic,55,54,1,0,0,115780.25,0,0,0,0,0,87750.344,0,7216,3608,56,0,0,0,0,0,0,79755.766,0
1,1,1,1,0,0,2. Black Non-Hispanic,54,54,1,1,0,32082.387,0,0,1,0,1,35176.52,0,13495,13495,56,1,0,0,0,0,0,13155,1
0,4,1,0,0,0,2. Black Non-Hispanic,56,55,1,1,1,2675,0,0,0,0,0,1996,1,2576,2576,57,1,0,0,0,0,0,15983.501,0
0,4,1,0,0,0,2. Black Non-Hispanic,,66,0,1,0,150896.08,,,,,,,,2671,1336,,,,,,,,,
0,4,0,0,0,0,2. Black Non-Hispanic,,42,0,0,0,55868.18,,,,,,,,8232,4116,,,,,,,,,
0,4,1,0,0,0,5. Hispanic,,,0,0,0,90341.938,,,,,,,,31694,6339,,,,,,,,,
0,2,0,0,0,0,1. White Non-Hispanic,77,76,0,0,1,9077.6367,0,0,0,0,0,10000,1,16253,16253,78,1,0,0,0,0,0,18000,0
0,3,0,1,1,0,2. Black Non-Hispanic,50,49,1,1,1,26370.469,1,1,1,0,1,118536.19,0,2812,937,51,1,1,1,0,1,1,15435,0
0,2,1,1,1,0,2. Black Non-Hispanic,51,50,1,0,0,36217.859,0,0,0,0,1,38140.25,0,4204,4204,52,0,0,0,0,0,0,35295.035,0
0,2,0,0,0,0,4. Other / MultiRacial,46,45,0,0,0,74689.219,0,0,0,0,0,209057.91,0,5362,2681,47,0,0,0,0,0,0,206718.41,0
0,2,1,0,0,0,1. White Non-Hispanic,,38,0,0,0,188722.19,,,,,,,,6310,3155,,,,,,,,,
1,1,1,0,0,0,5. Hispanic,,36,1,0,1,35997.941,,,,,,,,25981,12990,,,,,,,,,
1,1,1,1,0,1,5. Hispanic,50,49,1,0,0,38941.281,1,1,1,1,1,7944.2002,1,4048,4048,51,0,1,0,1,1,1,8671.5,1
0,2,1,1,0,0,5. Hispanic,,31,1,0,0,42706.887,0,0,0,1,1,21515.42,1,2296,1148,34,0,0,0,0,1,1,56071.641,0
0,2,1,0,0,0,5. Hispanic,,26,1,0,1,22497.189,,,,,,,,3564,1782,,,,,,,,,
0,3,1,1,0,0,2. Black Non-Hispanic,50,49,1,0,0,81253.453,0,0,1,1,1,36892.961,0,7080,2360,,0,0,0,0,0,1,86443.82,0
0,1,1,0,0,0,5. Hispanic,,76,0,0,1,6182.9028,,,,,,,,10672,10672,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,58,57,0,0,0,35732.391,0,0,0,0,0,141805.83,0,9999,9999,60,0,0,0,0,0,0,53822.027,0
0,4,1,0,0,0,4. Other / MultiRacial,,24,0,1,0,206858.02,,,,,,,,5228,1743,,,,,,,,,
0,4,0,0,0,0,4. Other / MultiRacial,35,32,0,0,0,57193.5,0,0,0,0,0,85741.852,0,3096,1548,34,1,0,0,0,0,0,206718.41,0
1,3,1,0,0,0,1. White Non-Hispanic,,49,1,0,1,18258.33,,,,,,,,37212,12404,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,,0,0,0,27595.568,,,,,,,,3345,3345,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,73,72,0,1,0,207400,0,0,0,0,0,18623.883,0,5468,5468,74,0,0,0,0,0,0,64046.73,0
0,4,1,0,0,0,2. Black Non-Hispanic,64,63,0,0,0,103554.79,0,0,1,0,1,96930.227,0,5966,1989,65,0,0,0,0,0,0,125804.99,0
0,3,0,0,0,0,1. White Non-Hispanic,38,39,0,0,0,178604.34,0,0,0,0,0,106880.44,0,18224,9112,39,0,0,0,0,0,0,206718.41,0
0,3,1,0,0,0,2. Black Non-Hispanic,24,23,0,1,0,90411.547,0,0,1,1,1,50471.664,0,15937,3187,25,0,0,0,0,1,1,546.17566,1
0,4,1,0,0,0,1. White Non-Hispanic,,58,0,0,0,166647.19,0,0,0,0,0,121546.27,0,10170,5085,,0,0,0,0,0,0,192213.36,0
0,4,0,0,0,0,1. White Non-Hispanic,,56,0,0,0,62890,,,,,,,,11353,5676,,,,,,,,,
0,4,0,0,0,0,1. White Non-Hispanic,,52,0,1,1,-4221.1172,,,,,,,,16906,8453,,,,,,,,,
0,3,1,1,0,0,2. Black Non-Hispanic,30,28,1,0,0,64726.5,0,0,0,1,1,60856.5,0,14078,7039,32,0,0,0,0,0,0,153842.53,0
0,4,0,0,0,0,1. White Non-Hispanic,44,43,0,0,0,121072.2,0,0,0,0,1,135374.59,0,8960,4480,45,0,0,0,0,0,0,156328.91,0
1,3,1,0,0,0,5. Hispanic,,36,1,0,0,43557.5,,,,,,,,17044,8522,,,,,,,,,
0,2,1,0,0,1,5. Hispanic,,26,1,0,0,65165.754,,,,,,,,12549,4183,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,60,59,0,0,0,72691.5,0,0,0,0,0,86641.5,0,6381,3190,61,1,0,0,0,0,0,77855.781,0
0,4,0,0,0,0,5. Hispanic,37,36,0,0,0,49945.5,0,0,0,0,0,100248.86,0,5889,2944,38,0,0,0,0,0,0,102200.28,0
1,2,0,0,0,1,2. Black Non-Hispanic,,45,1,1,1,12990.743,,,,,,,,1457,1457,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,,35,0,0,0,173966.55,,,,,,,,7670,7670,38,0,0,0,0,0,0,206718.41,0
0,3,1,0,0,0,2. Black Non-Hispanic,,30,0,0,0,109815.6,,,,,,,,7788,3894,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,54,53,0,1,0,50157.25,0,0,0,0,0,51611.25,0,9440,9440,55,0,0,0,0,0,0,55263.148,0
0,3,0,0,0,0,1. White Non-Hispanic,,54,0,0,0,36158.25,,,,,,,,14837,14837,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,60,0,0,0,28297.047,,,,,,,,3563,3563,,,,,,,,,
0,2,0,0,0,0,5. Hispanic,67,65,1,1,0,36705.48,0,1,0,0,1,33898.855,0,12134,6067,68,1,1,,0,0,,13757.716,1
0,3,1,0,0,0,2. Black Non-Hispanic,,69,0,0,0,207400,,,,,,,,4036,2018,71,0,0,0,0,0,0,29996,0
0,3,0,0,0,0,2. Black Non-Hispanic,,18,0,0,0,110767.62,,,,,,,,12820,6410,,,,,,,,,
1,4,1,0,0,0,5. Hispanic,,31,1,0,0,33653.25,,,,,,,,16113,16113,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,50,48,0,0,0,74356,0,0,0,0,0,100847.76,0,21795,4359,51,0,0,0,0,0,0,120739.5,0
0,4,1,0,0,0,1. White Non-Hispanic,55,54,0,1,1,10914,0,0,0,0,0,10380,1,4666,4666,56,1,,0,0,1,,6956,1
0,3,1,0,0,0,5. Hispanic,,30,1,0,1,19935.457,,,,,,,,8504,8504,,,,,,,,,
0,3,0,0,0,0,1. White Non-Hispanic,,61,0,0,0,78506.102,,,,,,,,28000,14000,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,35,0,0,1,16886.467,,,,,,,,12316,6158,,,,,,,,,
0,1,1,0,0,0,2. Black Non-Hispanic,,83,0,0,0,29025.504,,,,,,,,23480,11740,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,58,1,0,0,19688.131,,,,,,,,6067,6067,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,33,32,0,0,0,64369.969,0,0,0,0,1,25106.141,1,1001,500,34,0,0,0,0,0,0,56269.953,0
0,4,0,0,0,0,1. White Non-Hispanic,,47,0,0,1,13181.82,,,,,,,,12505,4168,,,,,,,,,
0,3,1,0,0,0,4. Other / MultiRacial,,33,1,0,1,15302.461,,,,,,,,7662,3831,,,,,,,,,
0,3,1,0,0,0,1. White Non-Hispanic,46,45,0,1,1,169.2634,0,0,0,0,0,111505.66,0,11760,3920,47,1,0,0,0,0,0,-2322.1372,1
1,3,1,0,0,0,2. Black Non-Hispanic,52,51,1,1,0,138353.27,1,0,1,0,1,30064.131,0,2713,1356,,1,0,0,0,0,0,19979.516,0
0,3,1,0,0,0,5. Hispanic,,18,0,0,0,43463.281,,,,,,,,2565,1282,,,,,,,,,
0,3,1,1,0,0,5. Hispanic,,56,1,0,1,-26885.051,,,,,,,,21535,7178,,,,,,,,,
0,2,1,0,0,0,5. Hispanic,46,44,0,0,1,25761.191,0,0,0,0,1,25531.137,1,1364,682,49,1,0,0,0,0,0,44722.137,0
0,3,1,0,0,0,5. Hispanic,,53,0,1,0,19473.678,0,0,0,0,,27426.189,0,2543,2543,,1,0,0,0,0,0,5288.5508,1
0,1,1,0,0,0,5. Hispanic,,54,0,0,0,63806.598,,,,,,,,15344,7672,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,55,54,0,1,0,19890.523,0,0,0,0,0,21394.645,0,8345,8345,56,1,0,0,0,0,0,-193.99147,1
0,3,1,0,0,0,2. Black Non-Hispanic,42,41,0,0,0,35767.316,0,0,0,1,1,27446.338,1,1834,917,,0,0,0,0,0,0,26719.459,0
0,1,1,0,1,0,5. Hispanic,,53,1,1,1,9233.3408,,,,,,,,4866,4866,,,,,,,,,
0,1,1,1,0,0,5. Hispanic,37,36,1,0,0,49877.898,0,0,0,1,1,72564.461,0,8456,4228,,0,1,0,1,0,1,88184.594,0
0,3,0,0,0,0,5. Hispanic,,23,0,0,0,33838.375,,,,,,,,5437,1812,,,,,,,,,
0,4,0,0,0,0,5. Hispanic,30,31,0,0,0,84201.281,0,1,0,0,1,32408.418,0,1486,1486,,1,0,0,0,0,0,14791.962,0
0,2,1,1,0,0,5. Hispanic,,53,1,0,0,81271.82,1,0,1,1,1,79003.125,0,2571,857,53,0,1,0,1,1,1,15393.803,1
0,1,0,0,0,0,5. Hispanic,22,21,0,0,0,57335.711,0,0,0,0,0,-3373.3584,1,16718,8359,23,0,0,0,0,0,0,66223.461,0
0,1,0,0,0,0,5. Hispanic,23,22,0,0,1,14875.279,0,0,0,0,0,-1278.4719,1,14081,4694,24,0,1,0,0,0,1,0,1
0,2,0,0,0,0,5. Hispanic,,20,0,0,0,67982.438,,,,,,,,2753,1376,22,0,0,0,0,0,1,24344.852,1
0,4,1,0,0,0,2. Black Non-Hispanic,36,35,0,0,1,31710.352,0,0,0,0,0,7220.7295,1,2997,1498,37,0,0,0,0,0,0,11234.244,1
0,3,1,1,1,1,5. Hispanic,49,48,1,1,0,51061.961,0,1,0,0,1,132313.58,0,5755,1918,50,1,0,1,0,0,1,-1858.0629,1
0,1,1,0,0,0,5. Hispanic,35,34,0,0,0,29779.055,0,0,0,0,0,21728.25,0,30272,30272,36,0,0,0,0,0,0,32615.631,0
0,3,1,0,0,0,2. Black Non-Hispanic,58,56,1,0,0,110542.79,0,0,0,0,1,13775.915,1,4566,2283,59,0,0,0,0,0,0,48698.852,0
0,3,1,1,0,0,2. Black Non-Hispanic,51,50,1,0,0,69250.313,0,0,0,0,1,24948.498,0,5083,5083,53,0,0,0,0,1,1,12051.952,1
0,3,1,1,1,0,2. Black Non-Hispanic,46,46,1,1,0,24528.32,1,0,1,1,1,26678.699,0,6447,3224,47,1,1,0,0,1,1,6932.9893,1
1,3,1,0,1,0,2. Black Non-Hispanic,60,59,1,0,0,39322.293,0,0,1,1,1,14738.988,0,1329,1329,62,0,0,0,0,0,0,35986.324,0
0,4,1,0,0,0,2. Black Non-Hispanic,46,45,0,0,0,50309.266,0,0,0,0,1,60704.188,0,1368,1368,47,0,0,0,0,0,0,8936.7705,1
0,3,1,1,0,0,2. Black Non-Hispanic,55,54,1,1,0,32445.848,0,0,0,1,1,42430.453,0,4463,2232,56,1,0,0,0,1,1,33228.656,0
0,3,1,1,1,0,2. Black Non-Hispanic,47,46,1,0,1,12326.103,1,0,0,1,1,6829.7798,1,1042,1042,48,0,1,0,0,0,1,11373.295,1
0,1,1,1,1,1,5. Hispanic,,27,1,1,1,25481.141,,,,,,,,10852,5426,,,,,,,,,
0,2,1,0,0,1,2. Black Non-Hispanic,19,18,1,0,0,149462.42,0,0,0,0,0,17905.33,1,1923,962,20,,,,,,,32988.602,0
0,3,1,1,0,1,1. White Non-Hispanic,36,35,1,1,0,50742.555,0,1,1,1,1,34824.699,1,1648,824,36,1,0,1,0,1,1,40259.957,0
0,2,1,0,0,1,2. Black Non-Hispanic,,23,1,1,1,19834.307,,,,,,,,2232,2232,,,,,,,,,
0,1,1,0,0,1,5. Hispanic,,42,1,0,0,28849.537,,,,,,,,1547,1547,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,27,26,0,0,0,57220.121,0,0,0,0,0,100137.71,0,2080,1040,28,0,0,0,0,0,0,93338.094,0
0,3,1,0,0,0,2. Black Non-Hispanic,27,25,0,0,0,49582.395,0,0,0,0,0,18340.512,1,2554,1277,28,0,0,0,0,1,1,21851.6,0
0,3,1,0,0,0,5. Hispanic,31,30,0,0,0,55281.352,0,1,1,1,1,139414.7,0,2274,1137,32,1,0,0,1,0,1,59392.371,0
1,3,1,1,1,1,5. Hispanic,,62,1,1,0,35393.539,,,,,,,,1535,1535,,,,,,,,,
0,4,1,0,0,0,1. White Non-Hispanic,42,41,0,1,0,68290.469,1,0,0,1,1,31044.951,1,8518,2839,43,1,0,0,0,0,0,26061.768,0
0,3,1,0,1,0,5. Hispanic,,21,1,0,1,4872.7759,,,,,,,,2956,1478,,,,,,,,,
0,1,0,0,0,0,5. Hispanic,33,32,0,0,1,3183.6379,0,0,0,0,0,826.40167,1,8748,4374,34,0,0,0,0,0,1,1078.5048,1
0,3,1,0,0,0,5. Hispanic,26,24,0,1,0,39544.57,1,1,1,1,1,-36454.801,1,16488,8244,,1,0,0,0,0,0,18964.949,1
0,3,0,1,0,0,2. Black Non-Hispanic,45,43,1,0,0,69655.594,0,0,0,1,1,122168.7,0,10243,5122,46,0,0,0,0,1,1,65976.039,0
0,1,1,0,0,0,5. Hispanic,,57,0,0,0,118115.58,,,,,,,,23415,5854,,,,,,,,,
0,2,0,0,0,0,2. Black Non-Hispanic,,29,0,0,0,96496.625,,,,,,,,5685,1895,,,,,,,,,
0,1,1,1,1,0,2. Black Non-Hispanic,67,66,1,1,0,33094.836,0,0,1,0,1,14868.52,1,3245,1082,68,1,,0,1,1,,17634.203,0
0,2,1,1,0,0,2. Black Non-Hispanic,,48,1,1,0,34873.734,,,,,,,,3370,3370,,,,,,,,,
0,1,1,1,1,0,5. Hispanic,42,41,1,0,1,29207.461,1,0,0,1,1,23332.641,1,2901,967,43,1,0,0,0,1,1,7702.1714,1
0,1,1,1,1,0,2. Black Non-Hispanic,58,55,1,1,0,17912.773,1,0,0,1,1,26916,0,2893,2893,56,1,1,0,0,1,1,21663.885,0
0,3,1,1,0,0,2. Black Non-Hispanic,56,55,1,1,0,25667.77,0,0,0,1,1,125654.95,0,3117,1558,57,1,1,0,0,0,1,69301.203,0
0,2,1,0,0,0,2. Black Non-Hispanic,23,22,0,0,1,3673.0481,0,0,1,0,1,-981.15808,1,2022,674,24,0,0,0,0,0,0,21649.988,1
0,4,1,0,0,0,5. Hispanic,39,38,1,0,0,56375.27,0,0,0,0,0,148553.13,0,5383,1794,40,0,0,0,0,0,0,43091.227,0
0,2,1,0,0,0,1. White Non-Hispanic,35,34,1,0,0,57877.953,0,0,0,0,0,69737.383,0,11417,5708,37,0,0,0,0,0,0,57872.145,0
1,2,1,1,0,0,5. Hispanic,37,35,1,1,0,43898.84,0,0,1,1,1,31771.965,1,3492,3492,37,0,0,0,0,1,1,62049.141,0
0,2,1,0,0,0,2. Black Non-Hispanic,,25,0,0,0,36944.426,,,,,,,,1295,1295,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,38,36,0,1,1,23714.547,0,0,0,0,0,24508.158,1,2536,2536,39,1,0,0,0,0,0,11365.343,1
0,3,0,0,0,0,5. Hispanic,32,31,0,0,0,156197.13,0,0,0,0,0,12864.949,1,15773,5258,,,,,,,,,
0,3,1,0,0,0,5. Hispanic,21,20,0,0,0,32418.131,0,0,0,0,0,20384.1,1,2764,1382,22,0,0,0,0,0,0,24524.563,1
0,1,0,0,0,0,5. Hispanic,,44,0,0,0,89357.086,,,,,,,,1714,571,,,,,,,,,
0,4,1,0,0,0,2. Black Non-Hispanic,,28,0,0,0,44061.586,0,0,1,0,1,19380.434,1,2446,2446,30,0,1,0,0,0,1,143700.59,0
1,4,1,0,0,0,5. Hispanic,,40,1,1,0,92784.391,,,,,,,,2856,952,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,,35,0,0,0,70007.023,,,,,,,,29252,14626,,,,,,,,,
0,2,1,0,0,0,2. Black Non-Hispanic,,27,0,0,0,42909.418,,,,,,,,9504,9504,,,,,,,,,
0,3,1,0,0,0,2. Black Non-Hispanic,,39,0,0,0,79472.422,,,,,,,,2096,1048,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,,51,0,1,1,5181.3042,,,,,,,,2372,2372,,,,,,,,,
0,1,1,0,0,1,2. Black Non-Hispanic,,49,1,1,0,20157.043,,,,,,,,1418,1418,,,,,,,,,
0,3,0,0,0,0,5. Hispanic,27,27,0,1,0,113699.48,0,0,0,0,1,-40860,1,12369,4123,,0,0,1,0,1,1,-397.14792,1
0,1,0,1,0,0,2. Black Non-Hispanic,,21,1,0,1,56380.809,,,,,,,,37212,4652,,,,,,,,,
0,4,0,1,0,0,2. Black Non-Hispanic,,49,1,1,1,5198.1284,,,,,,,,935,935,51,0,0,0,0,0,0,89554.227,0
0,1,0,0,1,1,5. Hispanic,,32,1,0,1,10102.951,,,,,,,,10050,10050,,,,,,,,,
0,1,0,0,0,0,4. Other / MultiRacial,,20,0,0,1,26720.879,,,,,,,,2374,791,,,,,,,,,
0,3,1,1,1,0,1. White Non-Hispanic,41,40,1,0,1,15445,1,1,0,1,1,133826.97,0,7433,7433,42,0,1,0,0,1,1,56114.117,0
0,2,1,0,0,1,2. Black Non-Hispanic,40,40,1,1,1,13149.043,0,0,0,0,0,26220.887,0,2737,2737,42,0,0,0,0,0,1,11252.581,1
0,2,0,0,0,1,2. Black Non-Hispanic,,25,1,0,1,728.80127,,,,,,,,2497,2497,,,,,,,,,
0,2,0,1,1,1,4. Other / MultiRacial,53,51,1,1,1,11491.893,1,1,1,1,1,49981.25,0,684,684,53,0,0,1,0,0,1,28564.539,0
0,1,0,0,0,1,2. Black Non-Hispanic,,20,1,0,0,60238.77,,,,,,,,31375,10458,,,,,,,,,
0,2,1,0,0,1,5. Hispanic,31,30,1,1,1,13137.043,0,1,0,0,1,11983.573,1,1414,1414,32,0,1,0,0,1,1,8655.4307,1
0,2,0,1,1,1,5. Hispanic,,33,1,0,1,12633.043,,,,,,,,6139,6139,,,,,,,,,
0,3,0,0,0,0,2. Black Non-Hispanic,47,46,0,0,0,48075.387,0,0,0,0,0,6234.1621,1,2928,1464,,0,0,0,0,0,0,122992.55,0
0,4,0,0,0,0,2. Black Non-Hispanic,52,46,0,0,0,65401.301,0,0,0,0,1,23813.994,0,1008,1008,,0,0,0,0,0,0,34289.625,0
1,2,0,0,0,1,2. Black Non-Hispanic,55,54,1,1,0,22473.043,0,0,0,0,0,27396,0,2856,2856,64,1,0,0,0,0,0,23480.021,0
0,3,0,1,1,0,4. Other / MultiRacial,47,46,1,1,0,19582.902,1,0,0,1,1,18384.359,0,921,921,48,1,1,0,1,1,1,113327.09,0
0,1,1,0,1,0,5. Hispanic,43,42,1,0,1,21010.455,0,0,0,0,0,22574.758,0,1547,1547,44,1,0,0,0,0,0,6640.8555,1
0,3,1,1,0,0,2. Black Non-Hispanic,62,61,1,0,1,17911.789,0,0,0,0,0,36791.422,0,4470,2235,63,0,0,0,0,0,0,17893.355,1
0,2,1,1,0,0,3. Asian Non-Hispanic,,54,1,1,1,14369.586,,,,,,,,2097,2097,,,,,,,,,
0,3,1,1,1,0,5. Hispanic,46,45,1,1,0,35665.758,1,0,0,1,1,26964.09,0,1342,1342,,,,,,,,,
0,1,1,0,0,0,5. Hispanic,57,57,1,0,1,17138.699,0,,0,0,,112577.44,0,2135,1068,,0,0,0,0,0,1,30107.348,0
0,1,0,0,0,0,5. Hispanic,,62,0,1,1,9516,,,,,,,,2147,2147,,,,,,,,,
0,1,0,0,1,0,5. Hispanic,,57,1,1,0,30695.758,,,,,,,,9475,9475,,,,,,,,,
