subject_id,adultx,childx,hardscl,p1_age,p1_gender,p1_rel,p2_age,p2_gender,p2_rel,p3_age,p3_gender,p3_rel,p4_age,p4_gender,p4_rel,p5_age,p5_gender,p5_rel,p6_age,p6_gender,p6_rel,p7_age,p7_gender,p7_rel,p8_age,p8_gender,p8_rel,p9_age,p9_gender,p9_rel,personx,problems,qa1,qa8,qa8x,qa9,qa9a,qa9x,qa10,qa10x,qa11,qb1,qb2,qb3,qb6,qc1,qc2,qc3,qc4x,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc5_12x,qc6,qd1,qd2,qd3,qd4,qd5,qd6,qd7x,qd7,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg1,qg2,qg2x,qg3,qg4,qg4x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh10x,qh18,qh18x,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi3x,qi4,qi4x,qi5,qi6,qi6a,qi6b,qi8,qi9,qi10,r_age,r_gender,sppart,female,qh19f,qh19x,qb5_6x,qi2_othx,qa1x,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,qh6_1x_tc,qh6_2x_tc,qh6_3x_tc,qh6_4x_tc,qh6_5x_tc,qh6_6x_tc,qh6_7x_tc,OPM_incneeds_tc,SPM_incneeds_tc,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh1x_tc,qh3x_tc,qh7x_tc,spmpov_tc,opmpov_tc,sevhealth,qweight_p,qweight_pu 
2162,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,98,,98,1,,,,1,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,1,1,1,help from veterans hospital in nyc,5,3,1,,1,1,3,8,1,2,3,3,0,0,0,1,0,0,2,0,1,1,,,,98,2,,,,,0,1,0,0,1,0,0,1,0,0,,1,,,1,,,,,,,,,,98,,1,0,0,0,0,0,1,2,,98,,7,1,30,,0,0,,65,2,0,1,1,16,,,,,,,,,,,8400,,,2256,,,1.3574342,1.2279711,6546.7075,0,0,8400,0,0,2256,0,0,0,,,,0,0,2,851.1142001008918,874.6255814353441
2163,5,1,,35,2,14,47,1,13,4,2,6,18,2,14,33,2,14,0,,,0,,,0,,,0,,,6,1,4,1,1500,,,,,,3,4,2,0,,0,,0,,,,1,0,1,0,0,0,0,0,0,1,0,,2,2,0,,0,0,1,5,1,2,3,2,98,0,0,1,0,0,2,0,1,6,,,,1,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,98,,,,,,,,1,0,0,0,1,0,0,0,0,6,Haiti,1,2001,3,1,11,,1,,1,21,2,0,1,2,104,,,,,,,,,,,,,,,,,3.7189531,2.684001,1000,0,0,0,0,0,0,0,44262.68,77380.953,1000,,,0,0,0,902.7878001853563,231.9316563383189
2164,4,0,3,27,1,1,68,2,14,74,1,14,,,,,,,,,,,,,,,,,,,4,1,1,1,1350,1,0,1100,,,2,3,5,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,,0,1,2,5,1,3,2,2,0,0,1,1,0,0,2,0,1,11,1,1,1,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,3000,1,0,1,0,0,0,0,1,,,,7,1,3,,1,,,29,2,1,1,3,1100,,,,,,,,,,,,,,,,,9.3318491,4.2473111,39500,141987.52,0,0,0,0,0,0,0,39500,39500,0,39500,0,0,1,1085.81235790388,278.8661274141677
2165,2,0,2,23,2,9,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1000,1,0,1000,,,3,4,4,1,,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,0,,1,3,0,,0,0,3,10,1,1,3,3,0,0,0,0,0,0,2,1,1,11,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,98,,,,,,1,0,1,0,0,0,0,1,0,4,,1,1976,5,1,30,,0,0,,57,1,0,0,2,104,,:Hispana,,,,,,,,,,,,,,,2.6436779,1.785637,20000,0,0,0,0,0,0,0,0,20643.904,20000,,,0,0,0,797.1069535609997,409.7345066183594
2166,1,2,3,14,1,3,13,2,3,,,,,,,,,,,,,,,,,,,,,,3,1,1,98,,1,1,500,,,2,5,1,1,0,1,1,0,,,0,0,1,1,0,0,1,0,0,1,1,0,,5,3,0,0,1,1,1,7,1,3,2,2,1,0,0,3,3,1,1,1,1,4,,,,1,,,,,,0,0,0,0,1,0,1,1,0,0,,,,,1,,,1,,,0,,,,1,800,0,0,1,0,0,0,0,6,Guyana,1,1976,4,1,36,,1,1,1,52,2,0,1,1,30,,,,,,,,,,,,,,6240,,,1.081198,1.6187246,20000,0,0,0,0,0,6240,0,0,0,20000,,0,0,0,1,,
2167,2,0,2,68,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,1,635,4,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1,,1,1,1,5,1,2,3,3,0,0,0,0,0,0,2,0,2,,0,2,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,1,,,,,,,1,100000,0,0,0,0,0,0,1,1,,,,7,1,70,,0,0,,70,1,1,0,,,,,,,,,,,,65000,0,,,,,,5.4772549,-1.1369618,0,0,65000,11013.345,0,0,0,0,0,0,,,0,1,0,2,3739.168377724873,1921.230027688762
2168,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1000,1,0,1000,,,4,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,1,1,7,1,3,3,3,1,1,0,0,0,0,2,1,1,8,,,,1,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,1,600,0,0,0,0,0,1,0,6,Jamaica,1,2009,4,1,4,,1,,0,24,2,0,1,3,4800,,west indian,,,,,,,,,,,,,,,2.092926,1.0560837,25000,0,0,0,0,0,0,0,0,0,25000,,,0,0,1,739.099170240375,759.516221716474
2169,2,2,2,41,1,1,7,2,3,5,1,3,,,,,,,,,,,,,,,,,,,4,0,2,,,,,,1,3100,4,1,2,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,7,1,1,3,3,1,0,0,1,0,0,2,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,1,1,4,400,1,1300,0,0,0,0,0,0,1,1,,,,7,1,37,,1,,,37,2,1,1,1,100,,,,,,,,,,,,,,,,,11.596444,6.8348269,55000,80000,0,0,0,0,0,0,0,135000,55000,80000,135000,0,0,0,2548.008551261698,1309.368966802149
2170,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,3000,1,1,3000,,,2,2,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,,0,0,2,5,1,2,2,2,0,0,0,0,0,0,2,1,1,10,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,500,0,0,0,1,0,0,0,5,,1,1983,8,1,29,,1,,,28,2,0,1,3,1300,,,,,,,,,,,,,,,,,8.3717041,4.6058211,100000,0,0,0,0,0,0,0,0,0,100000,,,0,0,0,551.740697676058,566.9821140914588
2171,2,0,3,18,2,9,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,527,1,1,527,,,2,5,3,1,,0,,1,14,1,0,0,1,1,1,1,1,0,1,0,1,0,,3,4,1,,1,1,1,7,1,3,2,3,1,1,1,1,0,1,1,0,2,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,,1,,,1,,,1,,,,,,,1,0,1,0,0,0,0,1,0,1,,,,2,1,52,,1,,1,53,1,0,0,,,,hispanic,,,,,,,,,7776,,,2400,,,.5448159,1.0577269,0,0,0,7776,0,0,2400,0,0,600,,,600,0,1,2,1031.138355233866,529.6400896588492
2172,2,3,2,17,2,7,27,1,2,12,1,3,2,1,3,,,,,,,,,,,,,,,,5,1,1,1,1058,1,0,600,,,3,1,3,1,0,0,,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,6,3,0,1,0,0,2,7,1,1,3,3,0,0,0,0,0,0,2,0,1,6,0,2,,98,98,,,,,0,0,0,0,1,1,0,1,0,0,,,,,1,,,98,98,,0,,,,1,0,0,0,1,0,0,0,0,1,,,,5,1,27,,1,,,27,2,1,1,,,THE SESSION,,,0,0,0,0,0,1,,,,,6312,,,1.6800592,1.6993955,24868.611,0,0,0,0,0,6312,0,0,21165.01,,,,0,0,0,489.3989995096393,251.4591370049129
2173,2,0,1,31,1,9,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,1,3800,6,2,5,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,1,1,4,5,1,1,3,3,0,0,0,0,0,0,3,0,2,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,,,,,,,1,,,,,,,1,3000,0,0,0,0,0,0,1,6,Italy,1,1969,5,1,45,,1,,,65,1,0,0,,,,,,,,,,,,21600,,,,,,,6.2400923,3.96262,0,0,21600,0,0,0,0,0,0,65000,,,65000,0,0,1,7476.669865124442,3841.774880617293
2174,3,2,3,9,1,3,3,2,3,41,1,1,64,2,13,0,,,0,,,0,,,0,,,0,,,5,2,1,1,950,1,,950,,,3,4,3,1,,0,,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,4,3,1,0,0,0,1,,99,2,2,2,1,0,0,1,1,1,2,0,2,,1,1,12,,,,98,6,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,98,,1,0,1,0,0,0,0,1,,,,7,1,40,,1,,0,40,2,1,1,1,29,,,,,,,,,,,,,,,,,3.1798301,2.4269121,0,41113.578,0,0,0,0,0,0,0,48198.309,,,,0,0,2,1091.146406944857,373.7628317062125
2175,3,1,2,36,1,1,18,1,9,9,2,3,,,,,,,,,,,,,,,,,,,4,2,1,99,,99,98,,,,2,3,3,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,1,2,5,1,3,2,2,1,0,0,1,0,0,2,0,1,6,1,1,8,98,1,,98,1,,0,0,0,0,0,0,0,1,0,0,,,,,,,,1,,,0,,,,98,,1,98,98,98,98,98,98,3,,98,,2,1,19,,1,,,36,2,1,1,3,98,,,,,,,,,,,,,,,,,.28861365,.27704573,2164.9229,4781.7192,0,0,0,0,0,0,0,0,,,0,1,1,2,1144.820275419688,392.2625502324595
2176,2,1,2,26,1,9,14,1,5,,,,,,,,,,,,,,,,,,,,,,3,2,2,,,,,,1,800,3,2,2,1,,1,5,0,,,0,0,0,1,1,0,0,0,0,0,0,0,,5,3,1,,1,1,1,7,1,1,3,3,1,0,0,1,0,0,2,0,1,10,,,,1,,,,,,1,0,1,0,1,0,0,0,0,0,1,,1,,1,,,1,,,,,,,1,0,0,0,1,0,0,0,0,1,,,,5,1,53,,1,,,53,2,0,1,3,3500,,,,,,,,,,2500,,0,,1300,,,1.3031328,.85237843,19682,0,2500,0,1899.8932,0,1300,0,0,0,19682,,0,1,0,2,720.4299985969554,369.9943705249399
2177,2,1,2,4,1,3,29,1,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,1,1,300,1,,0,,,1,5,4,1,,0,,0,,,0,0,0,0,0,0,1,1,0,0,0,0,,6,1,0,0,1,0,1,9,1,1,2,3,1,0,0,0,3,0,2,1,1,7,0,1,12,1,,,98,2,,0,0,0,1,1,1,1,1,0,0,,,,1,1,,,,,,1,1,1,15,1,0,0,0,1,0,0,0,0,1,,,,5,1,25,,1,,1,25,2,1,1,1,27,,,,,,,,,,,,,10400,4404,,,1.4962523,1.8021485,11000,6250.7432,0,0,0,10400,4404,0,0,0,11000,,,0,0,1,990.4662312964158,509.0848468519081
2178,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1450,1,0,1450,,,2,2,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,1,1,1,5,1,3,2,2,0,0,0,0,0,0,1,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,2200,0,0,0,0,0,0,1,1,,,,7,1,53,,1,,,53,2,0,1,3,1200,,,,,,,,,,,,,,,,,4.9393053,2.7838204,59000,0,0,0,0,0,0,0,0,0,59000,,,0,0,1,2506.669671194127,2575.914511089837
2179,2,0,1,38,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,3000,1,0,3000,,,1,2,2,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,2,9,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,15000,1,0,0,0,0,1,0,6,Belgium,1,1980,7,1,19,,1,,0,40,1,1,0,1,25,,Asian and hispanic,,,,,,,,,,,,,,,13.008976,5.8693404,100000,100000,0,0,0,0,0,0,0,0,100000,100000,200000,0,0,0,2874.71905502154,1477.236783058834
2180,2,2,1,33,2,1,3,2,3,1,2,3,,,,,,,,,,,,,,,,,,,4,0,1,1,2200,1,98,2200,,,2,2,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,2,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,0,2,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,98,,0,0,0,0,0,0,1,1,,,,8,1,26,,1,,0,55,1,1,0,,,no to all,,,0,0,0,0,0,1,,,,,,,,6.4424686,3.2737389,150000,0,0,0,0,0,0,0,0,0,150000,,0,0,0,0,1595.547419382244,819.8116006168345
2181,4,1,3,74,2,13,50,1,1,1,2,7,23,1,9,,,,,,,,,,,,,,,,5,2,1,1,3600,1,0,3600,,,4,3,3,1,,0,,0,,,0,1,0,0,0,1,0,0,0,0,0,0,,5,4,1,,0,0,1,5,1,2,2,2,0,0,0,1,0,1,1,1,1,8,0,1,11,1,,,1,,,0,0,0,1,1,0,0,1,0,0,,,,98,1,,,1,,,,,,,1,80,1,0,0,0,0,0,1,4,,1,1981,5,1,31,,1,,,50,2,1,1,2,370,,,,,,,,,,,,,,2400,,,3.9105272,2.3868408,25000,15000,0,0,0,33303.617,2400,0,0,40000,25000,15000,40000,0,0,2,1361.516017709378,349.7817150981145
2182,2,0,2,37,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,9,,,,,,,,,1,1,1,,0,,0,,,0,0,0,0,0,1,1,0,0,0,0,0,,5,1,0,,1,1,1,7,1,2,2,2,0,0,0,1,0,0,2,0,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,1,1,0,,,,,,1,,1,,,,,,,1,3000,0,1,0,0,0,0,1,6,Turkey,1,1979,2,1,34,,1,,1,36,2,1,1,,,,,husband is landlord and they have free apartment,,,,,,,,,,,,5000,,3.5124235,2.675631,4000,45000,0,0,0,0,0,5000,0,0,4000,45000,0,0,0,1,880.7848478913263,452.5579291328201
2183,5,2,3,17,1,6,16,1,6,22,1,12,24,2,12,26,2,12,30,2,12,,,,,,,,,,7,1,99,,,,,,,,,3,2,0,,98,,0,,,0,0,0,,0,,0,0,0,0,0,0,,,2,0,,0,1,1,5,1,1,3,3,0,0,0,1,1,0,2,0,1,1,,,,99,,99,,,,0,0,0,0,0,0,0,98,0,0,,,,,,,,98,98,,,,,,98,,0,0,1,0,0,0,0,1,,,,4,1,20,,1,,,20,1,0,0,,,,,,,,,,,,,,,,,,,3.645822,2.8253202,70512.172,0,0,0,0,0,0,0,0,65174.398,,,,0,0,1,8762.509062064959,2251.141674740167
2184,4,0,1,42,2,1,18,2,9,19,2,9,,,,,,,,,,,,,,,,,,,4,0,9,,,,,,,,,3,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,,0,0,4,10,1,1,3,3,0,0,0,0,0,0,3,1,1,11,0,2,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,7,,,,,,1,1500,1,0,0,0,0,1,0,4,,1,1996,7,1,17,,1,,1,49,1,1,0,,,,Hisp an ic,Supertintendant,,,,,,,,,,,,,,5.147078,3.2960408,60000,0,0,0,0,0,0,0,0,61887.953,60000,,,0,0,0,559.7417712375234,143.8866996485878
2185,2,0,,57,2,13,54,2,17,,,,,,,,,,,,,,,,,,,,,,2,2,4,1,900,,1,,,,2,4,3,1,,1,5,0,,,0,0,1,,1,1,0,0,0,0,0,0,,4,4,0,,1,0,2,5,1,3,2,3,0,0,0,0,0,1,98,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,1,,,,,,98,,0,0,1,0,0,0,0,1,,,,3,1,19,,1,,,19,2,0,1,,,,,,,,,,,,,,,,,,,.1959165,.16491269,0,0,0,0,0,0,0,0,0,3012.0203,,,,1,1,1,3031.406745600239,1038.382349130642
2186,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,2400,1,1,2400,,,1,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,4,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,2500,0,0,0,0,0,0,1,1,,,,8,1,10,,1,,,46,1,0,0,2,100,,,,,,,,,,,,,,,,,14.650481,7.842947,175000,0,0,0,0,0,0,0,0,0,175000,,,0,0,0,3472.465925676024,3568.390151284976
2187,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1523,1,1,400,,,2,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1,,1,1,1,4,1,2,1,1,1,0,0,1,1,0,1,0,2,,,,,,,,,,,1,1,0,0,1,0,1,1,0,0,1,1,,,1,,,,,,,,,,1,0,1,0,0,0,0,1,0,1,,,,2,3,47,4,1,,,47,2,0,1,,,,SPANISH,,,,,,,,11808,11808,,,2400,,,1.9770615,2.3620479,0,0,11808,11808,0,0,2400,0,0,0,,,,0,0,2,5395.39060494823,5544.434159792249
2188,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,800,1,0,800,,,1,2,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,1,1,4,8,1,1,3,3,0,0,0,0,0,0,3,0,2,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,,,,8,1,64,,1,,,69,1,0,0,,,,,,,,,,,,1404,7200,,,,,,.78140044,.60081255,0,0,1404,7200,0,0,0,0,0,0,,,,1,1,1,2704.029485710275,2778.726240118322
2189,2,0,3,33,1,9,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1460,1,0,1460,,,2,1,4,1,,1,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,1,10,1,1,3,3,0,0,0,0,0,1,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,4000,0,0,1,0,0,0,0,6,Trinidad and Tobago,1,1971,3,1,41,,1,,,60,2,0,1,2,135,,,,,,,,,,,,,,,,,3.252244,1.5929281,50000,0,0,0,0,0,0,0,0,0,50000,,0,0,0,0,3050.74267337378,1567.679851409375
2190,1,1,1,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,1,1200,3,1,3,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,0,2,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,1,,1,,,0,,,,1,2500,0,0,0,0,0,0,1,1,,,,8,1,39,,1,,0,40,2,0,1,,,,,,,,,,,,,,,,,3000,,6.6982622,3.3157504,103000,0,0,0,0,0,0,3000,0,0,103000,,0,0,0,0,1954.262217387947,2008.247222238146
2191,1,1,1,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,2,,2,2,2,3,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,2,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,4000,0,0,0,0,0,0,1,6,Denmark,1,1986,7,1,19,,1,,,56,2,0,1,2,254,,,,,,,,,,,,,,,,,13.14376,9.5640249,104000,0,0,0,0,0,0,0,0,104000,104000,,104000,0,0,0,1203.494814870435,1236.740442217623
2193,2,1,1,49,1,1,16,2,3,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,,,98,,3,2,3,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,0,4,9,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,300,0,0,0,0,0,0,1,6,Russia,1,1990,7,1,22,,1,,,49,2,1,1,2,500,,,,,,,,,,,,,,,,,5.4112554,2.546489,30000,70000,0,0,0,0,0,0,0,0,30000,70000,0,0,0,0,3119.085176711298,1602.623764181175
2194,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,99,,99,0,,,,1,2,4,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1,,1,1,1,5,1,1,2,2,0,0,0,0,0,0,1,0,2,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,99,,,,99,,,,,,,,,,98,,0,0,0,0,0,0,1,1,,,,2,1,68,,0,0,1,68,2,0,1,,,,,,,,,,,,,,,,,,,7.762064,5.5477238,0,0,85468.086,0,0,0,4308.3828,0,0,0,,,,0,0,2,1257.835439475388,1292.58218517648
2195,1,0,2,17,1,17,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,1,500,3,1,2,1,,0,,0,,,0,0,0,0,1,1,0,0,0,0,0,1,food stamps,5,3,1,,1,1,2,7,1,1,2,3,0,0,0,0,0,0,3,0,2,,,,,,,,,,,1,1,0,0,1,0,0,1,0,0,1,1,,,1,,,1,,,,,,,98,,0,0,0,0,0,0,1,1,,,,5,1,54,,1,,,57,2,0,1,,,,,,,,,,,,12000,12000,,,9600,,,2.0092089,1.5326747,0,0,12000,12000,0,0,6000,0,0,0,,,0,0,0,2,6490.53754867382,3334.745558046079
2196,2,1,3,19,2,9,13,2,3,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1018,1,1,1018,,,3,3,2,1,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,1,1,1,7,1,2,1,2,0,0,0,0,0,0,1,0,1,12,,,,1,,,,,,0,1,0,0,0,0,0,0,0,0,,1,,,,,,1,,,0,,,,1,800,1,0,1,0,0,0,0,4,,1,1968,5,1,39,,1,,,46,2,0,1,2,104,,,,,,,,,,,218,,,,,,1.8516234,1.3826069,34000,0,0,218,0,0,0,0,0,0,34000,,0,0,0,1,3165.091349689725,1626.262293409157
2197,3,1,3,28,1,1,3,2,3,42,2,13,,,,,,,,,,,,,,,,,,,4,1,1,98,,98,1,,,,2,4,4,0,,0,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,,5,3,0,0,1,0,2,7,1,2,2,2,1,1,0,1,0,0,2,0,1,10,1,1,12,98,7,,1,,,0,0,0,0,1,0,1,1,0,0,,,,,1,,,98,98,,0,,,,1,0,1,0,0,0,0,1,0,1,,,,2,1,19,,1,,,19,2,1,1,2,108,,dominican,,0,1,0,0,0,0,,,,,2376,,,6.9111586,4.2323689,56745.863,60000,0,0,0,0,2376,0,0,49598.809,,60000,,0,0,1,2421.324886538495,829.4040472600738
2198,2,1,2,20,1,9,10,2,3,,,,,,,,,,,,,,,,,,,,,,3,0,2,,,,,,1,1300,3,1,3,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,1,1,1,8,1,1,3,3,0,0,0,1,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,600,1,0,0,0,0,1,0,1,,,,8,1,45,,1,,,45,2,0,1,2,120,,PURTO RICAN,,,,,,,,,,,,,,,3.7878788,1.8745522,70000,0,0,0,0,0,0,0,0,0,70000,,0,0,0,1,2429.32596009996,1248.388413141557
2199,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,600,1,1,600,,,1,3,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1,,1,0,2,,99,2,2,3,0,0,0,0,0,0,98,0,2,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,99,,,,,,,,,,,,,,98,,0,0,0,0,0,1,0,6,Jamaica,1,1970,3,1,43,,0,0,,66,2,0,1,,,,WEST INDIAN,,,,,,,,,,,,,,,4.5328035,3.9529407,0,0,49910.699,0,0,0,0,0,0,0,,,,0,0,2,1258.168817540449,1292.924772556596
2200,1,2,3,13,1,3,12,2,3,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,1475,99,99,,,,2,4,4,1,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,1,0,0,0,1,5,1,2,3,2,1,0,0,0,1,0,2,1,1,12,,,,99,,1,,,,0,0,0,0,1,0,99,1,0,0,,,,,99,,,99,,99,0,,,,99,,0,0,1,0,0,0,0,1,,,,3,1,49,,0,0,,51,2,0,1,,,,,,,,,,,,,,,,,,,.92716157,.84151721,2249.7515,0,0,0,0,0,8552.7451,0,0,14900.884,,,,1,1,2,3026.739452689384,3110.350824070305
2201,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,,,,,2,,4,2,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,9,1,1,3,3,0,0,0,0,0,0,3,0,1,4,,,,98,1,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,98,,0,0,0,0,0,0,1,1,,,,5,1,20,,1,,,20,2,0,1,,,,,,,,,,,,,,,,,,,.39145538,.08417549,4675.9346,0,0,0,0,0,0,0,0,0,,,,1,1,0,1040.139562990514,1068.872625960938
2202,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,732,1,1,712,,,1,3,3,1,,0,,0,,,0,0,0,0,1,1,0,0,0,0,0,0,,98,1,0,,0,0,1,8,1,3,1,2,1,0,0,1,0,0,1,0,2,,,,,,,,,,,1,1,0,0,1,0,0,1,0,0,1,1,,,1,,,,,,,,,,1,15,0,0,0,0,0,0,1,1,,,,5,1,65,,1,,,77,2,0,1,,,,,,,,,,,,7000,1380,,,2400,,,.76105714,1.2197115,0,0,7000,1380,0,0,2400,0,0,0,,,,0,1,0,3249.436000150173,3339.199193987583
