imp_billindsev,imp_educat,imp_female,imp_financindsev,imp_foodindsev,imp_houseindsev,imp_race,r_age,sevhard,sevhealthd,spmpov,spmres
0,3,1,0,0,0,2. Black Non-Hispanic,53,0,1,1,24319.744
0,1,0,0,1,0,5. Hispanic,37,1,1,0,84172.82
0,2,1,0,0,0,1. White Non-Hispanic,51,0,0,0,72100.43
0,1,1,0,0,0,2. Black Non-Hispanic,52,0,1,0,37831.34
0,4,1,0,0,0,1. White Non-Hispanic,51,0,0,0,66990.945
0,4,1,0,0,0,1. White Non-Hispanic,48,0,0,0,44832.09
0,4,1,0,0,0,1. White Non-Hispanic,75,1,1,0,19470.609
0,4,0,0,0,0,1. White Non-Hispanic,59,0,0,0,207400
1,2,1,1,0,0,2. Black Non-Hispanic,22,1,0,0,74586.836
0,2,1,0,0,0,1. White Non-Hispanic,52,1,1,0,29285.744
0,2,0,1,1,0,2. Black Non-Hispanic,67,1,1,0,25432.369
0,2,0,0,0,0,2. Black Non-Hispanic,73,0,0,1,-1494.2247
1,4,1,0,0,0,1. White Non-Hispanic,58,1,1,1,3680.4141
0,2,1,0,0,0,2. Black Non-Hispanic,60,1,0,0,32538.25
0,3,1,0,0,0,4. Other / MultiRacial,,0,0,0,65589.68
0,4,0,0,0,0,2. Black Non-Hispanic,24,0,0,0,50070.883
0,1,1,0,0,1,5. Hispanic,48,1,0,1,21475.768
0,3,1,0,0,0,1. White Non-Hispanic,84,0,0,0,63500
0,2,1,0,0,0,1. White Non-Hispanic,48,0,0,1,34784.398
0,4,0,0,0,0,1. White Non-Hispanic,42,0,0,0,207400
0,3,0,0,0,0,5. Hispanic,61,0,0,0,64825
0,3,1,0,0,0,5. Hispanic,42,0,0,0,117783.55
0,1,0,0,0,0,2. Black Non-Hispanic,77,0,0,1,6221.9409
0,3,1,0,0,0,1. White Non-Hispanic,58,1,0,1,27872.5
0,3,1,0,0,0,1. White Non-Hispanic,20,0,0,1,1002.7362
0,2,1,0,0,0,5. Hispanic,59,0,0,0,65661.5
0,4,1,0,0,0,1. White Non-Hispanic,54,1,0,0,115780.25
1,1,1,1,0,0,2. Black Non-Hispanic,54,1,1,0,32082.387
0,4,1,0,0,0,2. Black Non-Hispanic,55,1,1,1,2675
0,4,1,0,0,0,2. Black Non-Hispanic,66,0,1,0,150896.08
0,4,0,0,0,0,2. Black Non-Hispanic,42,0,0,0,55868.18
0,4,1,0,0,0,5. Hispanic,,0,0,0,90341.938
0,2,0,0,0,0,1. White Non-Hispanic,76,0,0,1,9077.6367
0,3,0,1,1,0,2. Black Non-Hispanic,49,1,1,1,26370.469
0,2,1,1,1,0,2. Black Non-Hispanic,50,1,0,0,36217.859
0,2,0,0,0,0,4. Other / MultiRacial,45,0,0,0,74689.219
0,2,1,0,0,0,1. White Non-Hispanic,38,0,0,0,188722.19
1,1,1,0,0,0,5. Hispanic,36,1,0,1,35997.941
1,1,1,1,0,1,5. Hispanic,49,1,0,0,38941.281
0,2,1,1,0,0,5. Hispanic,31,1,0,0,42706.887
0,2,1,0,0,0,5. Hispanic,26,1,0,1,22497.189
0,3,1,1,0,0,2. Black Non-Hispanic,49,1,0,0,81253.453
0,1,1,0,0,0,5. Hispanic,76,0,0,1,6182.9028
0,4,0,0,0,0,1. White Non-Hispanic,57,0,0,0,35732.391
0,4,1,0,0,0,4. Other / MultiRacial,24,0,1,0,206858.02
0,4,0,0,0,0,4. Other / MultiRacial,32,0,0,0,57193.5
1,3,1,0,0,0,1. White Non-Hispanic,49,1,0,1,18258.33
0,3,1,0,0,0,2. Black Non-Hispanic,,0,0,0,27595.568
0,4,1,0,0,0,1. White Non-Hispanic,72,0,1,0,207400
0,4,1,0,0,0,2. Black Non-Hispanic,63,0,0,0,103554.79
0,3,0,0,0,0,1. White Non-Hispanic,39,0,0,0,178604.34
0,3,1,0,0,0,2. Black Non-Hispanic,23,0,1,0,90411.547
0,4,1,0,0,0,1. White Non-Hispanic,58,0,0,0,166647.19
0,4,0,0,0,0,1. White Non-Hispanic,56,0,0,0,62890
0,4,0,0,0,0,1. White Non-Hispanic,52,0,1,1,-4221.1172
0,3,1,1,0,0,2. Black Non-Hispanic,28,1,0,0,64726.5
0,4,0,0,0,0,1. White Non-Hispanic,43,0,0,0,121072.2
1,3,1,0,0,0,5. Hispanic,36,1,0,0,43557.5
0,2,1,0,0,1,5. Hispanic,26,1,0,0,65165.754
0,4,1,0,0,0,1. White Non-Hispanic,59,0,0,0,72691.5
0,4,0,0,0,0,5. Hispanic,36,0,0,0,49945.5
1,2,0,0,0,1,2. Black Non-Hispanic,45,1,1,1,12990.743
0,4,0,0,0,0,5. Hispanic,35,0,0,0,173966.55
0,3,1,0,0,0,2. Black Non-Hispanic,30,0,0,0,109815.6
0,3,0,0,0,0,5. Hispanic,53,0,1,0,50157.25
0,3,0,0,0,0,1. White Non-Hispanic,54,0,0,0,36158.25
0,2,1,0,0,0,2. Black Non-Hispanic,60,0,0,0,28297.047
0,2,0,0,0,0,5. Hispanic,65,1,1,0,36705.48
0,3,1,0,0,0,2. Black Non-Hispanic,69,0,0,0,207400
0,3,0,0,0,0,2. Black Non-Hispanic,18,0,0,0,110767.62
1,4,1,0,0,0,5. Hispanic,31,1,0,0,33653.25
0,3,0,0,0,0,2. Black Non-Hispanic,48,0,0,0,74356
0,4,1,0,0,0,1. White Non-Hispanic,54,0,1,1,10914
0,3,1,0,0,0,5. Hispanic,30,1,0,1,19935.457
0,3,0,0,0,0,1. White Non-Hispanic,61,0,0,0,78506.102
0,1,1,0,0,0,5. Hispanic,35,0,0,1,16886.467
0,1,1,0,0,0,2. Black Non-Hispanic,83,0,0,0,29025.504
0,4,1,0,0,0,2. Black Non-Hispanic,58,1,0,0,19688.131
0,4,1,0,0,0,2. Black Non-Hispanic,32,0,0,0,64369.969
0,4,0,0,0,0,1. White Non-Hispanic,47,0,0,1,13181.82
0,3,1,0,0,0,4. Other / MultiRacial,33,1,0,1,15302.461
0,3,1,0,0,0,1. White Non-Hispanic,45,0,1,1,169.2634
1,3,1,0,0,0,2. Black Non-Hispanic,51,1,1,0,138353.27
0,3,1,0,0,0,5. Hispanic,18,0,0,0,43463.281
0,3,1,1,0,0,5. Hispanic,56,1,0,1,-26885.051
0,2,1,0,0,0,5. Hispanic,44,0,0,1,25761.191
0,3,1,0,0,0,5. Hispanic,53,0,1,0,19473.678
0,1,1,0,0,0,5. Hispanic,54,0,0,0,63806.598
0,1,1,0,0,0,5. Hispanic,54,0,1,0,19890.523
0,3,1,0,0,0,2. Black Non-Hispanic,41,0,0,0,35767.316
0,1,1,0,1,0,5. Hispanic,53,1,1,1,9233.3408
0,1,1,1,0,0,5. Hispanic,36,1,0,0,49877.898
0,3,0,0,0,0,5. Hispanic,23,0,0,0,33838.375
0,4,0,0,0,0,5. Hispanic,31,0,0,0,84201.281
0,2,1,1,0,0,5. Hispanic,53,1,0,0,81271.82
0,1,0,0,0,0,5. Hispanic,21,0,0,0,57335.711
0,1,0,0,0,0,5. Hispanic,22,0,0,1,14875.279
0,2,0,0,0,0,5. Hispanic,20,0,0,0,67982.438
0,4,1,0,0,0,2. Black Non-Hispanic,35,0,0,1,31710.352
0,3,1,1,1,1,5. Hispanic,48,1,1,0,51061.961
0,1,1,0,0,0,5. Hispanic,34,0,0,0,29779.055
0,3,1,0,0,0,2. Black Non-Hispanic,56,1,0,0,110542.79
0,3,1,1,0,0,2. Black Non-Hispanic,50,1,0,0,69250.313
0,3,1,1,1,0,2. Black Non-Hispanic,46,1,1,0,24528.32
1,3,1,0,1,0,2. Black Non-Hispanic,59,1,0,0,39322.293
0,4,1,0,0,0,2. Black Non-Hispanic,45,0,0,0,50309.266
0,3,1,1,0,0,2. Black Non-Hispanic,54,1,1,0,32445.848
0,3,1,1,1,0,2. Black Non-Hispanic,46,1,0,1,12326.103
0,1,1,1,1,1,5. Hispanic,27,1,1,1,25481.141
0,2,1,0,0,1,2. Black Non-Hispanic,18,1,0,0,149462.42
0,3,1,1,0,1,1. White Non-Hispanic,35,1,1,0,50742.555
0,2,1,0,0,1,2. Black Non-Hispanic,23,1,1,1,19834.307
0,1,1,0,0,1,5. Hispanic,42,1,0,0,28849.537
0,3,1,0,0,0,5. Hispanic,26,0,0,0,57220.121
0,3,1,0,0,0,2. Black Non-Hispanic,25,0,0,0,49582.395
0,3,1,0,0,0,5. Hispanic,30,0,0,0,55281.352
1,3,1,1,1,1,5. Hispanic,62,1,1,0,35393.539
0,4,1,0,0,0,1. White Non-Hispanic,41,0,1,0,68290.469
0,3,1,0,1,0,5. Hispanic,21,1,0,1,4872.7759
0,1,0,0,0,0,5. Hispanic,32,0,0,1,3183.6379
0,3,1,0,0,0,5. Hispanic,24,0,1,0,39544.57
0,3,0,1,0,0,2. Black Non-Hispanic,43,1,0,0,69655.594
0,1,1,0,0,0,5. Hispanic,57,0,0,0,118115.58
0,2,0,0,0,0,2. Black Non-Hispanic,29,0,0,0,96496.625
0,1,1,1,1,0,2. Black Non-Hispanic,66,1,1,0,33094.836
0,2,1,1,0,0,2. Black Non-Hispanic,48,1,1,0,34873.734
0,1,1,1,1,0,5. Hispanic,41,1,0,1,29207.461
0,1,1,1,1,0,2. Black Non-Hispanic,55,1,1,0,17912.773
0,3,1,1,0,0,2. Black Non-Hispanic,55,1,1,0,25667.77
0,2,1,0,0,0,2. Black Non-Hispanic,22,0,0,1,3673.0481
0,4,1,0,0,0,5. Hispanic,38,1,0,0,56375.27
0,2,1,0,0,0,1. White Non-Hispanic,34,1,0,0,57877.953
1,2,1,1,0,0,5. Hispanic,35,1,1,0,43898.84
0,2,1,0,0,0,2. Black Non-Hispanic,25,0,0,0,36944.426
0,3,1,0,0,0,2. Black Non-Hispanic,36,0,1,1,23714.547
0,3,0,0,0,0,5. Hispanic,31,0,0,0,156197.13
0,3,1,0,0,0,5. Hispanic,20,0,0,0,32418.131
0,1,0,0,0,0,5. Hispanic,44,0,0,0,89357.086
0,4,1,0,0,0,2. Black Non-Hispanic,28,0,0,0,44061.586
1,4,1,0,0,0,5. Hispanic,40,1,1,0,92784.391
0,1,1,0,0,0,5. Hispanic,35,0,0,0,70007.023
0,2,1,0,0,0,2. Black Non-Hispanic,27,0,0,0,42909.418
0,3,1,0,0,0,2. Black Non-Hispanic,39,0,0,0,79472.422
0,3,0,0,0,0,2. Black Non-Hispanic,51,0,1,1,5181.3042
0,1,1,0,0,1,2. Black Non-Hispanic,49,1,1,0,20157.043
0,3,0,0,0,0,5. Hispanic,27,0,1,0,113699.48
0,1,0,1,0,0,2. Black Non-Hispanic,21,1,0,1,56380.809
0,4,0,1,0,0,2. Black Non-Hispanic,49,1,1,1,5198.1284
0,1,0,0,1,1,5. Hispanic,32,1,0,1,10102.951
0,1,0,0,0,0,4. Other / MultiRacial,20,0,0,1,26720.879
0,3,1,1,1,0,1. White Non-Hispanic,40,1,0,1,15445
0,2,1,0,0,1,2. Black Non-Hispanic,40,1,1,1,13149.043
0,2,0,0,0,1,2. Black Non-Hispanic,25,1,0,1,728.80127
0,2,0,1,1,1,4. Other / MultiRacial,51,1,1,1,11491.893
0,1,0,0,0,1,2. Black Non-Hispanic,20,1,0,0,60238.77
0,2,1,0,0,1,5. Hispanic,30,1,1,1,13137.043
0,2,0,1,1,1,5. Hispanic,33,1,0,1,12633.043
0,3,0,0,0,0,2. Black Non-Hispanic,46,0,0,0,48075.387
0,4,0,0,0,0,2. Black Non-Hispanic,46,0,0,0,65401.301
1,2,0,0,0,1,2. Black Non-Hispanic,54,1,1,0,22473.043
0,3,0,1,1,0,4. Other / MultiRacial,46,1,1,0,19582.902
0,1,1,0,1,0,5. Hispanic,42,1,0,1,21010.455
0,3,1,1,0,0,2. Black Non-Hispanic,61,1,0,1,17911.789
0,2,1,1,0,0,3. Asian Non-Hispanic,54,1,1,1,14369.586
0,3,1,1,1,0,5. Hispanic,45,1,1,0,35665.758
0,1,1,0,0,0,5. Hispanic,57,1,0,1,17138.699
0,1,0,0,0,0,5. Hispanic,62,0,1,1,9516
0,1,0,0,1,0,5. Hispanic,57,1,1,0,30695.758
0,3,0,1,1,1,5. Hispanic,41,1,1,1,24.52
0,1,1,0,1,0,5. Hispanic,75,1,0,0,35455.762
0,1,0,0,0,0,2. Black Non-Hispanic,43,0,0,1,33038.945
0,4,1,0,0,0,5. Hispanic,70,0,1,0,34433.027
0,1,1,0,0,0,5. Hispanic,65,0,0,0,30547.182
0,3,1,1,0,0,5. Hispanic,22,1,0,0,25966.91
0,4,1,0,0,0,2. Black Non-Hispanic,27,0,0,0,22930.25
0,1,0,0,0,0,5. Hispanic,69,0,0,0,54551.949
0,1,0,1,0,0,2. Black Non-Hispanic,52,1,0,0,20954.996
0,4,0,0,0,0,3. Asian Non-Hispanic,35,0,0,0,33523
0,3,0,0,0,0,2. Black Non-Hispanic,44,0,0,0,22149.674
0,2,0,0,0,0,2. Black Non-Hispanic,58,0,1,0,15418.043
0,4,0,0,0,0,1. White Non-Hispanic,35,0,0,0,114638.82
0,3,1,0,0,0,2. Black Non-Hispanic,62,0,0,0,21738.057
0,1,1,1,0,0,2. Black Non-Hispanic,31,1,0,0,25201.799
0,3,0,0,0,0,2. Black Non-Hispanic,19,0,0,0,95033.961
1,2,0,0,0,0,5. Hispanic,19,1,0,0,91057.273
0,1,0,0,0,0,2. Black Non-Hispanic,18,0,0,0,65846.938
0,2,1,0,0,0,5. Hispanic,20,0,0,1,32955.93
0,3,1,1,0,0,2. Black Non-Hispanic,22,1,0,0,132420.58
0,2,0,0,0,0,2. Black Non-Hispanic,18,0,1,0,51585.633
0,3,0,1,0,0,3. Asian Non-Hispanic,20,1,0,0,95048.688
0,2,1,1,0,0,5. Hispanic,18,1,0,1,27627.154
1,2,1,0,0,0,5. Hispanic,18,1,0,0,86168.445
1,3,1,0,0,0,5. Hispanic,20,1,0,0,80529.336
0,2,1,0,0,0,5. Hispanic,19,0,0,0,46294.672
0,2,1,0,0,0,5. Hispanic,19,0,0,0,106041.43
0,2,0,0,0,0,3. Asian Non-Hispanic,19,1,0,0,90155.344
0,2,0,1,0,1,5. Hispanic,19,1,0,0,42045.355
0,1,1,1,0,0,5. Hispanic,29,1,1,1,20997.455
0,3,1,1,0,0,2. Black Non-Hispanic,30,1,1,0,95003.039
0,2,1,0,0,0,2. Black Non-Hispanic,49,0,0,1,55215.191
0,3,0,1,1,0,5. Hispanic,50,1,1,0,55059.57
0,1,1,1,0,0,2. Black Non-Hispanic,38,1,1,0,80045.719
0,2,1,0,0,1,5. Hispanic,50,1,1,1,5075
0,3,1,1,0,0,2. Black Non-Hispanic,51,1,0,0,38521.5
0,1,1,0,0,0,1. White Non-Hispanic,35,0,1,1,32688.949
0,3,1,0,0,0,1. White Non-Hispanic,46,0,0,0,81238.18
1,4,1,1,0,0,2. Black Non-Hispanic,36,1,0,0,35893.125
0,3,1,1,1,1,1. White Non-Hispanic,54,1,1,0,33401.238
0,2,1,0,0,0,2. Black Non-Hispanic,43,0,0,0,51038.766
0,2,1,0,0,0,2. Black Non-Hispanic,43,1,0,0,56461.25
0,1,0,0,1,1,5. Hispanic,52,1,1,1,9873.043
0,1,0,1,1,1,5. Hispanic,46,1,1,0,14986.49
0,2,0,1,1,1,5. Hispanic,25,1,0,1,8913.043
0,3,0,1,1,1,2. Black Non-Hispanic,59,1,0,0,20540.822
0,2,0,1,0,0,4. Other / MultiRacial,57,1,1,0,29410.523
0,2,1,1,1,1,2. Black Non-Hispanic,51,1,1,0,17966.869
0,1,1,1,1,1,5. Hispanic,51,1,1,0,70978.492
1,1,0,0,1,1,5. Hispanic,42,1,1,1,621.8902
0,1,0,1,0,0,2. Black Non-Hispanic,51,1,0,0,15894.968
0,2,0,1,1,1,2. Black Non-Hispanic,52,1,1,1,8553.043
0,1,1,0,0,1,2. Black Non-Hispanic,22,1,0,0,31999.695
1,3,0,0,1,1,2. Black Non-Hispanic,32,1,1,0,20643.637
0,1,0,0,1,1,2. Black Non-Hispanic,46,1,1,1,21029.311
0,3,1,0,0,0,5. Hispanic,22,0,0,0,39722.43
0,3,1,0,0,0,4. Other / MultiRacial,21,0,0,0,116727.64
0,3,0,1,1,0,5. Hispanic,22,1,0,1,16399.684
0,1,1,0,1,0,2. Black Non-Hispanic,48,1,1,1,25930.385
0,1,0,0,0,0,2. Black Non-Hispanic,50,1,1,1,9499.2598
1,2,0,1,1,1,2. Black Non-Hispanic,44,1,1,1,11359.529
0,4,0,0,0,0,4. Other / MultiRacial,47,0,0,0,63262.25
0,1,0,0,0,1,2. Black Non-Hispanic,44,1,0,1,10953.043
0,1,0,0,0,1,5. Hispanic,48,1,1,0,31229.928
0,2,0,1,1,1,2. Black Non-Hispanic,57,1,1,1,13372.813
0,2,0,0,0,1,2. Black Non-Hispanic,43,1,0,1,3273.4172
0,3,0,1,0,0,2. Black Non-Hispanic,58,1,0,1,11570.23
1,2,0,0,0,1,5. Hispanic,50,1,1,1,19701.541
0,1,0,0,1,1,2. Black Non-Hispanic,49,1,1,1,12010.86
0,2,0,0,0,0,2. Black Non-Hispanic,54,0,1,0,18319.98
0,3,0,1,0,1,2. Black Non-Hispanic,51,1,1,0,41145.043
0,1,1,0,0,0,5. Hispanic,57,0,1,0,30011.789
0,3,1,1,1,1,2. Black Non-Hispanic,56,1,1,1,8353.043
0,4,1,1,0,0,5. Hispanic,41,1,1,1,46113.906
0,3,1,0,0,0,5. Hispanic,25,0,0,0,120305.57
0,1,1,1,1,1,5. Hispanic,28,1,1,0,92914.867
0,1,1,0,0,0,5. Hispanic,27,0,0,0,53578.41
0,3,1,0,0,0,5. Hispanic,38,0,0,0,49074.883
0,2,1,0,0,0,5. Hispanic,26,0,0,1,22572.406
0,3,1,0,0,0,5. Hispanic,37,0,1,0,37300.949
0,3,1,0,0,0,5. Hispanic,24,1,0,0,41303.535
0,1,1,0,0,0,5. Hispanic,18,0,0,0,51217.773
0,1,1,0,0,0,2. Black Non-Hispanic,30,0,1,0,31156.896
0,3,1,0,0,0,5. Hispanic,28,0,0,0,51599.16
0,3,1,1,0,0,5. Hispanic,26,1,0,0,36137.27
1,1,1,0,0,1,5. Hispanic,19,1,0,1,26595.678
0,2,0,0,0,0,4. Other / MultiRacial,18,0,0,0,44567.027
0,2,1,0,0,1,2. Black Non-Hispanic,22,1,0,0,51969
0,2,0,0,0,0,2. Black Non-Hispanic,20,0,1,0,55472.379
0,2,1,0,0,0,2. Black Non-Hispanic,21,0,0,0,128664.06
1,2,1,0,0,0,2. Black Non-Hispanic,22,1,0,0,87073.766
0,2,1,0,0,0,5. Hispanic,18,0,0,1,20233.295
0,2,1,0,0,0,2. Black Non-Hispanic,21,0,0,0,118834.63
0,2,1,1,0,0,2. Black Non-Hispanic,21,1,0,0,33733.289
0,2,1,1,0,0,5. Hispanic,19,1,0,0,56297.023
0,1,1,0,0,1,3. Asian Non-Hispanic,19,1,0,0,52415.055
0,2,0,1,1,0,5. Hispanic,19,1,0,0,86768.563
1,1,1,0,0,0,5. Hispanic,49,1,0,1,16157.977
1,1,1,1,1,1,4. Other / MultiRacial,33,1,1,1,20202.701
0,1,0,0,1,1,2. Black Non-Hispanic,52,1,0,0,20386.242
1,1,1,1,1,1,5. Hispanic,29,1,1,0,15943.943
0,4,1,1,1,1,4. Other / MultiRacial,53,1,1,1,30259.828
0,4,0,1,1,1,2. Black Non-Hispanic,55,1,1,0,20529.043
1,2,0,1,1,1,2. Black Non-Hispanic,44,1,1,1,7183.0098
0,3,0,0,1,1,2. Black Non-Hispanic,21,1,1,1,14177.043
0,1,0,0,1,1,2. Black Non-Hispanic,44,1,1,1,10663.55
0,3,0,0,0,0,2. Black Non-Hispanic,56,0,0,0,88940.25
1,3,0,0,0,1,2. Black Non-Hispanic,55,1,1,0,28355.582
0,3,1,1,0,0,2. Black Non-Hispanic,54,1,0,0,25663.25
1,3,1,0,0,1,2. Black Non-Hispanic,54,1,0,0,70790.406
0,3,0,0,0,0,5. Hispanic,58,0,0,0,75623.242
0,2,0,0,0,1,5. Hispanic,56,1,0,0,31511.328
0,2,1,0,0,0,5. Hispanic,53,0,1,0,23698
0,3,1,1,0,1,2. Black Non-Hispanic,49,1,0,1,26560
1,3,1,1,0,0,2. Black Non-Hispanic,31,1,1,1,19585.631
1,4,1,1,0,0,1. White Non-Hispanic,40,1,1,1,18424.307
0,2,0,0,0,0,2. Black Non-Hispanic,50,0,0,1,3579.8376
0,4,0,1,1,1,2. Black Non-Hispanic,65,1,1,1,19583.848
0,2,1,0,0,0,5. Hispanic,35,0,0,1,7897.2231
0,2,0,0,1,0,2. Black Non-Hispanic,56,1,0,0,23099.5
0,2,0,0,0,1,2. Black Non-Hispanic,55,1,1,0,102494.63
0,3,1,1,1,1,5. Hispanic,43,1,1,0,18317.523
0,3,0,1,1,1,2. Black Non-Hispanic,51,1,1,0,87535.273
0,2,0,1,0,1,2. Black Non-Hispanic,42,1,1,0,109826.24
0,3,0,0,0,0,2. Black Non-Hispanic,58,0,1,1,4870
0,4,1,0,0,0,2. Black Non-Hispanic,55,0,1,0,25705.043
0,2,0,1,1,1,5. Hispanic,48,1,0,1,1347.9449
0,2,0,0,0,1,2. Black Non-Hispanic,53,1,0,1,12167.835
1,3,0,1,1,1,2. Black Non-Hispanic,48,1,1,1,11919.277
0,2,1,0,0,0,2. Black Non-Hispanic,77,0,0,1,10700
0,2,0,1,0,0,5. Hispanic,54,1,1,0,19580.152
0,1,0,1,0,0,2. Black Non-Hispanic,73,1,0,1,12249.98
0,3,1,0,0,0,5. Hispanic,31,0,1,1,14176.2
0,2,1,0,0,1,5. Hispanic,26,1,0,0,56156.398
0,2,1,0,0,0,5. Hispanic,20,0,0,0,26300
0,4,0,0,0,1,5. Hispanic,33,1,0,0,36493.75
0,4,1,0,0,0,5. Hispanic,57,0,0,1,19420.25
0,2,1,0,0,0,5. Hispanic,23,0,0,1,23745.752
0,4,1,0,0,0,5. Hispanic,20,0,0,0,25359.369
0,3,1,0,0,1,5. Hispanic,23,1,1,1,6357.7002
0,3,1,0,1,0,5. Hispanic,54,1,1,0,43103.012
0,4,1,1,1,1,5. Hispanic,49,1,0,0,39507.898
0,1,0,1,0,0,5. Hispanic,53,1,1,1,6876.9053
0,4,1,0,0,0,2. Black Non-Hispanic,42,0,0,0,53340.77
0,1,1,0,0,0,1. White Non-Hispanic,73,0,0,0,24844.646
0,4,1,0,0,0,3. Asian Non-Hispanic,23,0,0,0,112045.6
0,2,0,0,0,1,2. Black Non-Hispanic,42,1,1,0,28471.73
0,3,0,0,0,1,2. Black Non-Hispanic,46,1,0,0,133927.27
0,3,0,0,0,0,2. Black Non-Hispanic,24,0,0,0,54484.609
0,2,1,0,0,0,5. Hispanic,43,0,1,0,66695.328
0,4,1,0,0,0,1. White Non-Hispanic,60,0,0,0,133916.41
0,3,1,0,0,0,4. Other / MultiRacial,65,0,0,0,60397.043
0,2,1,0,0,0,1. White Non-Hispanic,72,0,0,0,21200
0,3,0,0,0,0,1. White Non-Hispanic,46,0,0,0,115579.14
0,4,1,0,0,0,1. White Non-Hispanic,58,0,0,0,200832.2
0,1,1,0,0,0,2. Black Non-Hispanic,49,0,1,0,52861.859
0,2,1,0,0,0,5. Hispanic,40,0,1,0,29809.459
0,2,1,0,0,0,5. Hispanic,63,0,1,0,18758.902
0,1,1,0,0,0,5. Hispanic,72,0,1,1,10097.99
0,3,1,0,0,0,2. Black Non-Hispanic,57,0,0,0,34081.387
1,3,1,0,0,0,2. Black Non-Hispanic,51,1,1,0,36840.512
0,4,1,0,0,0,5. Hispanic,42,0,0,0,88035.039
0,1,1,1,0,0,5. Hispanic,36,1,1,0,44019.133
0,2,1,1,0,0,2. Black Non-Hispanic,52,1,0,0,42010.84
0,2,1,1,0,0,5. Hispanic,44,1,0,0,59920.699
0,2,0,1,1,1,5. Hispanic,36,1,1,1,11271.933
0,3,1,0,0,0,2. Black Non-Hispanic,66,0,0,0,24933.232
1,2,1,1,0,1,2. Black Non-Hispanic,45,1,0,1,13887.368
0,3,1,0,0,0,2. Black Non-Hispanic,59,0,1,0,70341.555
0,1,1,0,0,0,2. Black Non-Hispanic,52,1,0,0,18338.344
0,2,1,0,0,0,2. Black Non-Hispanic,30,0,0,1,848.84601
0,3,1,1,0,0,2. Black Non-Hispanic,45,1,0,0,41735.055
0,1,0,0,0,0,2. Black Non-Hispanic,75,0,1,0,110523.98
0,2,1,0,1,1,2. Black Non-Hispanic,61,1,0,0,52548.402
0,2,0,0,0,1,5. Hispanic,50,1,0,0,72491.055
0,4,1,0,0,0,2. Black Non-Hispanic,41,0,0,0,53952.75
0,4,0,0,0,0,1. White Non-Hispanic,65,0,0,1,-3950
0,4,1,0,0,0,1. White Non-Hispanic,43,0,0,0,128448.25
0,1,0,0,0,0,5. Hispanic,50,0,0,0,80196.523
0,4,1,0,0,0,2. Black Non-Hispanic,45,0,0,0,75573.063
0,3,0,0,0,0,2. Black Non-Hispanic,61,0,0,0,160974.75
0,4,0,0,0,0,1. White Non-Hispanic,73,0,0,0,99540.555
0,4,0,0,0,0,1. White Non-Hispanic,43,0,1,0,45172.285
0,4,0,0,0,0,1. White Non-Hispanic,50,0,0,0,207400
0,3,1,1,0,0,3. Asian Non-Hispanic,35,1,0,0,70607.5
0,3,0,1,0,0,2. Black Non-Hispanic,58,1,1,0,90100
0,4,1,0,0,0,1. White Non-Hispanic,86,0,0,0,17650
1,4,1,1,0,1,2. Black Non-Hispanic,37,1,0,0,185536.34
0,4,1,0,0,0,1. White Non-Hispanic,45,0,0,0,172610.61
0,4,1,0,0,0,1. White Non-Hispanic,46,1,0,0,32912.703
1,4,0,0,0,1,1. White Non-Hispanic,51,1,0,0,122681
0,4,1,0,0,0,1. White Non-Hispanic,25,0,0,0,63166.965
0,4,0,0,0,0,1. White Non-Hispanic,40,0,0,0,139736.17
0,4,0,1,1,0,3. Asian Non-Hispanic,58,1,0,0,58816.898
0,3,1,1,0,0,1. White Non-Hispanic,54,1,0,0,207400
0,3,1,0,0,0,1. White Non-Hispanic,34,0,0,0,72010.469
0,2,0,0,0,1,1. White Non-Hispanic,74,1,0,0,31573.34
0,3,0,0,0,0,1. White Non-Hispanic,51,0,0,0,19445.418
0,3,0,0,0,0,1. White Non-Hispanic,67,0,0,0,69626.602
0,4,1,0,0,0,1. White Non-Hispanic,60,1,0,0,110412.04
1,4,0,0,0,1,5. Hispanic,49,1,0,0,192857.48
